season,weekday,weathersit,temp,atemp,hum,windspeed,cnt,time_of_day
Winter,2,Mist,6.1,3.998,0.65,11.0014,164,Morning
Winter,2,Light Rain,7.04,5.9978,0.66,7.0015,104,Morning
Winter,2,Mist,7.04,5.9978,0.66,6.0032,60,Morning
Winter,2,Light Rain,7.04,5.9978,0.66,7.0015,30,Morning
Winter,2,Light Rain,6.1,5.0012,0.81,6.0032,24,Morning
Winter,2,Light Rain,6.1,3.998,0.87,8.9981,20,Evening
Winter,2,Light Rain,11.74,11.9972,0.82,26.0027,14,Evening
Winter,2,Light Rain,11.74,11.9972,0.82,26.0027,19,Evening
Winter,2,Light Rain,12.68,13.0004,0.88,22.0028,46,Evening
Winter,2,Light Rain,10.8,11.0006,0.87,8.9981,115,Evening
Winter,2,Clear,9.86,9.9974,0.87,19.0012,135,Evening
Winter,2,Clear,7.98,5.9978,0.87,11.0014,90,Evening
Winter,2,Clear,7.04,5.9978,0.93,6.0032,69,Night
Winter,2,Clear,7.04,5.9978,0.87,6.0032,63,Night
Winter,2,Clear,7.04,5.9978,0.87,6.0032,32,Night
Winter,2,Clear,6.1,3.998,0.93,8.9981,26,Night
Winter,3,Clear,7.04,5.0012,0.87,11.0014,10,Night
Winter,3,Clear,7.04,5.0012,0.76,11.0014,12,Night
Winter,3,Clear,7.04,3.998,0.61,16.9979,7,Night
Winter,3,Clear,7.04,3.998,0.61,16.9979,4,Night
Winter,3,Clear,7.04,3.0014,0.57,23.9994,9,Morning
Winter,3,Clear,7.04,3.998,0.57,16.9979,43,Morning
Winter,3,Clear,7.04,3.998,0.57,16.9979,110,Morning
Winter,3,Clear,7.04,3.0014,0.57,23.9994,217,Morning
Winter,3,Clear,7.04,3.998,0.57,22.0028,189,Morning
Winter,3,Clear,7.98,5.0012,0.57,15.0013,96,Morning
Winter,3,Clear,8.92,5.9978,0.46,23.9994,111,Morning
Winter,3,Clear,7.98,3.0014,0.46,36.9974,140,Morning
Winter,3,Clear,7.98,3.0014,0.39,31.0009,159,Evening
Winter,3,Clear,7.04,3.0014,0.39,26.0027,120,Evening
Winter,3,Clear,7.04,3.0014,0.36,27.9993,117,Evening
Winter,3,Clear,6.1,1.9982,0.36,27.9993,167,Evening
Winter,3,Clear,5.16,1.9982,0.38,16.9979,250,Evening
Winter,3,Clear,4.22,-0.9982,0.38,22.0028,169,Evening
Winter,3,Clear,3.28,-0.9982,0.41,16.9979,151,Evening
Winter,3,Clear,3.28,-0.9982,0.41,15.0013,79,Night
Winter,3,Clear,2.34,-0.9982,0.44,8.9981,70,Night
Winter,3,Clear,2.34,-0.0016,0.44,7.0015,33,Night
Winter,3,Clear,2.34,-2.0014,0.44,16.9979,39,Night
Winter,4,Mist,2.34,-0.9982,0.47,12.998,28,Night
Winter,4,Clear,2.34,-2.0014,0.47,15.0013,15,Night
Winter,4,Clear,1.4,-0.9982,0.51,7.0015,3,Night
Winter,4,Clear,1.4,-2.998,0.55,12.998,2,Night
Winter,4,Clear,1.4,-2.0014,0.55,11.0014,3,Night
Winter,4,Clear,1.4,-0.9982,0.55,7.0015,10,Morning
Winter,4,Clear,1.4,1.0016,0.59,0,41,Morning
Winter,4,Clear,0.46,-2.0014,0.64,6.0032,106,Morning
Winter,4,Mist,1.4,1.0016,0.64,0,210,Morning
Winter,4,Mist,1.4,-2.0014,0.64,8.9981,170,Morning
Winter,4,Mist,2.34,-0.9982,0.64,11.0014,110,Morning
Winter,4,Mist,3.28,1.0016,0.6,6.0032,122,Morning
Winter,4,Mist,4.22,1.9982,0.56,7.0015,130,Morning
Winter,4,Mist,5.16,3.0014,0.52,7.0015,131,Evening
Winter,4,Mist,6.1,5.9978,0.52,0,142,Evening
Winter,4,Mist,6.1,5.0012,0.52,6.0032,177,Evening
Winter,4,Clear,6.1,3.998,0.52,11.0014,177,Evening
Winter,4,Clear,6.1,3.998,0.61,11.0014,240,Evening
Winter,4,Clear,6.1,3.998,0.56,8.9981,207,Evening
Winter,4,Clear,6.1,5.0012,0.56,7.0015,135,Evening
Winter,4,Clear,5.16,3.0014,0.65,7.0015,96,Night
Winter,4,Mist,5.16,3.0014,0.61,8.9981,68,Night
Winter,4,Clear,5.16,3.0014,0.65,8.9981,55,Night
Winter,4,Clear,6.1,3.998,0.65,11.0014,45,Night
Winter,5,Clear,5.16,3.0014,0.7,8.9981,30,Night
Winter,5,Clear,4.22,3.0014,0.65,6.0032,20,Night
Winter,5,Clear,3.28,1.0016,0.7,7.0015,12,Night
Winter,5,Clear,3.28,1.0016,0.7,7.0015,6,Night
Winter,5,Clear,3.28,1.0016,0.7,6.0032,2,Night
Winter,5,Clear,2.34,1.0016,0.75,6.0032,10,Morning
Winter,5,Clear,3.28,1.0016,0.7,6.0032,32,Morning
Winter,5,Clear,3.28,1.0016,0.75,6.0032,95,Morning
Winter,5,Mist,3.28,1.0016,0.75,6.0032,205,Morning
Winter,5,Clear,4.22,3.998,0.75,0,194,Morning
Winter,5,Clear,6.1,3.0014,0.65,16.9979,118,Morning
Winter,5,Clear,7.04,5.0012,0.66,12.998,171,Morning
Winter,5,Clear,7.04,5.9978,0.57,8.9981,197,Morning
Winter,5,Mist,8.92,7.001,0.53,8.9981,207,Evening
Winter,5,Mist,10.8,11.0006,0.47,6.0032,245,Evening
Winter,5,Clear,11.74,11.9972,0.44,0,292,Evening
Winter,5,Clear,11.74,11.9972,0.47,12.998,283,Evening
Winter,5,Clear,9.86,9.9974,0.54,11.0014,242,Evening
Winter,5,Clear,8.92,7.001,0.62,8.9981,182,Evening
Winter,5,Mist,7.98,3.998,0.49,27.9993,112,Evening
Winter,5,Mist,7.98,7.001,0.66,7.0015,91,Night
Winter,5,Mist,8.92,7.9976,0.66,7.0015,95,Night
Winter,5,Mist,7.98,5.9978,0.71,11.0014,85,Night
Winter,5,Mist,8.92,5.9978,0.66,16.9979,73,Night
Winter,6,Mist,9.86,9.9974,0.62,22.0028,44,Night
Winter,6,Mist,10.8,11.0006,0.62,19.0012,35,Night
Winter,6,Mist,10.8,11.0006,0.62,19.0012,28,Night
Winter,6,Mist,10.8,11.0006,0.62,19.0012,18,Night
Winter,6,Clear,9.86,9.9974,0.71,15.0013,10,Night
Winter,6,Mist,8.92,7.001,0.76,15.0013,1,Morning
Winter,6,Mist,10.8,11.0006,0.71,6.0032,6,Morning
Winter,6,Light Rain,9.86,9.9974,0.76,0,19,Morning
Winter,6,Clear,7.98,5.9978,0.81,8.9981,49,Morning
Winter,6,Clear,9.86,9.9974,0.76,0,90,Morning
Winter,6,Clear,10.8,11.0006,0.76,11.0014,128,Morning
Winter,6,Clear,11.74,11.9972,0.71,11.0014,217,Morning
Winter,6,Clear,16.44,17,0.39,19.9995,273,Morning
Winter,6,Clear,15.5,15.9968,0.42,32.9975,313,Evening
Winter,6,Clear,13.62,13.997,0.51,22.0028,300,Evening
Winter,6,Clear,13.62,13.997,0.47,32.9975,253,Evening
Winter,6,Clear,12.68,13.0004,0.51,26.0027,195,Evening
Winter,6,Clear,11.74,11.9972,0.54,12.998,129,Evening
Winter,6,Clear,11.74,11.9972,0.54,8.9981,93,Evening
Winter,6,Clear,11.74,11.9972,0.54,15.0013,92,Evening
Winter,6,Clear,11.74,11.9972,0.54,15.0013,71,Night
Winter,6,Clear,10.8,11.0006,0.58,12.998,52,Night
Winter,6,Clear,9.86,9.9974,0.62,8.9981,38,Night
Winter,6,Clear,8.92,9.0008,0.66,0,31,Night
Winter,0,Clear,8.92,9.0008,0.66,0,48,Night
Winter,0,Clear,8.92,7.001,0.66,8.9981,93,Night
Winter,0,Clear,7.04,7.001,0.76,0,75,Night
Winter,0,Clear,6.1,5.9978,0.81,0,52,Night
Winter,0,Clear,5.16,3.998,0.81,6.0032,8,Night
Winter,0,Clear,5.16,3.0014,0.81,7.0015,5,Morning
Winter,0,Clear,4.22,1.9982,0.93,8.9981,2,Morning
Winter,0,Clear,4.22,1.0016,0.93,11.0014,7,Morning
Winter,0,Clear,4.22,1.9982,0.87,7.0015,14,Morning
Winter,0,Clear,4.22,1.9982,0.93,7.0015,40,Morning
Winter,0,Clear,6.1,5.0012,0.81,7.0015,70,Morning
Winter,0,Clear,7.98,5.9978,0.76,8.9981,138,Morning
Winter,0,Clear,10.8,11.0006,0.62,19.0012,201,Morning
Winter,0,Clear,11.74,11.9972,0.58,19.0012,223,Evening
Winter,0,Clear,12.68,13.0004,0.54,19.9995,267,Evening
Winter,0,Clear,13.62,13.997,0.51,19.9995,265,Evening
Winter,0,Mist,12.68,13.0004,0.54,19.9995,215,Evening
Winter,0,Mist,14.56,15.0002,0.48,11.0014,111,Evening
Winter,0,Light Rain,13.62,13.997,0.59,16.9979,106,Evening
Winter,0,Light Rain,11.74,11.9972,0.67,26.0027,105,Evening
Winter,0,Mist,12.68,13.0004,0.62,19.9995,83,Night
Winter,0,Mist,12.68,13.0004,0.67,16.9979,71,Night
Winter,0,Clear,13.62,13.997,0.55,27.9993,66,Night
Winter,0,Clear,12.68,13.0004,0.51,19.9995,29,Night
Winter,1,Clear,10.8,11.0006,0.4,31.0009,39,Night
Winter,1,Clear,8.92,5.9978,0.43,27.9993,12,Night
Winter,1,Clear,8.92,5.0012,0.34,30.0026,7,Night
Winter,1,Clear,5.16,1.0016,0.45,22.0028,4,Night
Winter,1,Clear,5.16,1.0016,0.45,22.0028,4,Morning
Winter,1,Clear,4.22,-0.9982,0.41,26.0027,14,Morning
Winter,1,Clear,3.28,-2.0014,0.32,26.0027,16,Morning
Winter,1,Clear,3.28,-0.9982,0.35,16.9979,53,Morning
Winter,1,Clear,3.28,1.0016,0.35,0,68,Morning
Winter,1,Clear,4.22,-0.0016,0.35,19.0012,109,Morning
Winter,1,Clear,4.22,-2.0014,0.35,32.9975,175,Morning
Winter,1,Clear,5.16,1.9982,0.36,16.9979,202,Morning
Winter,1,Clear,6.1,1.9982,0.36,19.9995,176,Evening
Winter,1,Clear,6.1,1.9982,0.36,27.9993,151,Evening
Winter,1,Clear,5.16,-0.0016,0.38,30.0026,168,Evening
Winter,1,Clear,4.22,-0.9982,0.35,27.9993,154,Evening
Winter,1,Clear,4.22,-0.9982,0.35,26.0027,153,Evening
Winter,1,Clear,4.22,-0.0016,0.33,16.9979,126,Evening
Winter,1,Clear,3.28,-0.9982,0.38,15.0013,93,Evening
Winter,1,Clear,3.28,-0.9982,0.41,15.0013,88,Night
Winter,1,Mist,3.28,-2.0014,0.41,22.0028,66,Night
Winter,1,Mist,2.34,-2.0014,0.44,19.0012,39,Night
Winter,1,Clear,2.34,-2.0014,0.44,16.9979,34,Night
Winter,2,Clear,1.4,-2.998,0.51,16.9979,13,Night
Winter,2,Clear,0.46,-4.0012,0.55,15.0013,6,Night
Winter,2,Clear,0.46,-4.9978,0.51,16.9979,3,Night
Winter,2,Clear,-0.48,-6.9976,0.55,19.0012,2,Night
Winter,2,Clear,-0.48,-6.001,0.55,16.9979,5,Night
Winter,2,Clear,-1.42,-6.9976,0.54,12.998,12,Morning
Winter,2,Clear,-1.42,-8.0008,0.59,19.0012,85,Morning
Winter,2,Clear,-1.42,-8.0008,0.59,16.9979,170,Morning
Winter,2,Clear,-0.48,-6.9976,0.55,19.0012,354,Morning
Winter,2,Clear,-0.48,-6.9976,0.5,19.0012,153,Morning
Winter,2,Clear,-0.48,-8.0008,0.47,31.0009,60,Morning
Winter,2,Clear,0.46,-6.9976,0.37,35.0008,75,Morning
Winter,2,Clear,0.46,-6.9976,0.37,35.0008,74,Morning
Winter,2,Clear,0.46,-8.0008,0.34,43.9989,73,Evening
Winter,2,Clear,-0.48,-8.0008,0.43,35.0008,79,Evening
Winter,2,Clear,-0.48,-8.0008,0.37,27.9993,77,Evening
Winter,2,Clear,-1.42,-10.0006,0.39,39.0007,136,Evening
Winter,2,Clear,-1.42,-8.9974,0.26,31.0009,245,Evening
Winter,2,Clear,-1.42,-10.0006,0.26,35.0008,224,Evening
Winter,2,Clear,-2.36,-10.0006,0.28,27.9993,156,Evening
Winter,2,Clear,-2.36,-8.0008,0.33,16.9979,115,Night
Winter,2,Clear,-3.3,-8.9974,0.36,15.0013,68,Night
Winter,2,Clear,-3.3,-8.9974,0.46,16.9979,33,Night
Winter,2,Clear,-3.3,-10.9972,0.46,26.0027,18,Night
Winter,3,Clear,-4.24,-12.0004,0.42,22.0028,9,Night
Winter,3,Clear,-6.12,-14.0002,0.38,19.9995,3,Night
Winter,3,Clear,-7.06,-14.9968,0.34,19.0012,1,Night
Winter,3,Clear,-7.06,-14.9968,0.34,19.0012,1,Night
Winter,3,Clear,-7.06,-12.997,0.41,12.998,2,Night
Winter,3,Clear,-7.06,-12.997,0.41,12.998,14,Morning
Winter,3,Clear,-7.06,-12.997,0.41,11.0014,59,Morning
Winter,3,Clear,-7.06,-12.997,0.44,12.998,152,Morning
Winter,3,Clear,-7.06,-12.0004,0.44,8.9981,315,Morning
Winter,3,Clear,-6.12,-12.0004,0.45,8.9981,180,Morning
Winter,3,Clear,-5.18,-8.9974,0.45,0,64,Morning
Winter,3,Mist,-4.24,-8.0008,0.42,6.0032,46,Morning
Winter,3,Mist,-3.3,-8.9974,0.46,12.998,84,Morning
Winter,3,Mist,-1.42,-8.0008,0.43,16.9979,91,Evening
Winter,3,Mist,-1.42,-8.0008,0.46,16.9979,75,Evening
Winter,3,Mist,0.46,-6.001,0.37,22.0028,90,Evening
Winter,3,Mist,0.46,-4.9978,0.4,19.0012,131,Evening
Winter,3,Mist,1.4,-2.998,0.4,12.998,281,Evening
Winter,3,Mist,1.4,-2.0014,0.37,8.9981,289,Evening
Winter,3,Mist,1.4,-0.9982,0.4,7.0015,184,Evening
Winter,3,Mist,1.4,-2.998,0.4,12.998,123,Night
Winter,3,Mist,1.4,1.0016,0.44,0,90,Night
Winter,3,Mist,1.4,-0.9982,0.47,6.0032,52,Night
Winter,3,Mist,1.4,-0.9982,0.44,7.0015,32,Night
Winter,4,Mist,2.34,-0.9982,0.47,12.998,14,Night
Winter,4,Clear,1.4,-0.9982,0.51,6.0032,5,Night
Winter,4,Clear,1.4,-0.9982,0.51,6.0032,4,Night
Winter,4,Clear,1.4,1.0016,0.61,0,4,Night
Winter,4,Mist,1.4,-0.9982,0.59,6.0032,5,Night
Winter,4,Mist,1.4,-0.9982,0.59,6.0032,26,Morning
Winter,4,Mist,1.4,-2.0014,0.75,8.9981,78,Morning
Winter,4,Mist,1.4,-0.9982,0.69,6.0032,215,Morning
Winter,4,Mist,1.4,1.0016,0.75,0,388,Morning
Winter,4,Mist,2.34,1.9982,0.69,0,227,Morning
Winter,4,Mist,3.28,1.0016,0.52,6.0032,86,Morning
Winter,4,Clear,6.1,5.9978,0.49,0,84,Morning
Winter,4,Clear,6.1,3.0014,0.49,16.9979,120,Morning
Winter,4,Clear,7.98,3.998,0.42,19.9995,118,Evening
Winter,4,Clear,7.98,5.0012,0.39,19.0012,117,Evening
Winter,4,Clear,8.92,5.9978,0.34,19.0012,119,Evening
Winter,4,Clear,8.92,5.9978,0.34,19.0012,197,Evening
Winter,4,Mist,8.92,7.001,0.34,12.998,412,Evening
Winter,4,Clear,7.98,5.9978,0.36,11.0014,383,Evening
Winter,4,Clear,7.98,7.001,0.34,6.0032,265,Evening
Winter,4,Clear,6.1,5.9978,0.49,0,177,Night
Winter,4,Clear,4.22,1.9982,0.6,8.9981,97,Night
Winter,4,Clear,4.22,1.0016,0.6,11.0014,71,Night
Winter,4,Clear,3.28,1.0016,0.7,7.0015,60,Night
Winter,5,Clear,2.34,1.0016,0.75,6.0032,25,Night
Winter,5,Clear,2.34,1.9982,0.75,0,8,Night
Winter,5,Clear,2.34,-0.9982,0.69,11.0014,5,Night
Winter,5,Clear,2.34,-0.0016,0.69,7.0015,4,Night
Winter,5,Clear,2.34,-0.9982,0.69,8.9981,3,Night
Winter,5,Mist,1.4,-2.0014,0.8,8.9981,13,Morning
Winter,5,Mist,2.34,-0.0016,0.73,7.0015,70,Morning
Winter,5,Mist,3.28,3.0014,0.65,0,205,Morning
Winter,5,Clear,3.28,-0.0016,0.7,8.9981,447,Morning
Winter,5,Clear,3.28,-0.0016,0.7,11.0014,241,Morning
Winter,5,Clear,4.22,1.0016,0.65,12.998,116,Morning
Winter,5,Clear,6.1,3.998,0.56,11.0014,138,Morning
Winter,5,Clear,8.92,5.9978,0.5,16.9979,191,Morning
Winter,5,Clear,10.8,11.0006,0.43,19.0012,204,Evening
Winter,5,Clear,13.62,13.997,0.36,12.998,178,Evening
Winter,5,Clear,16.44,17,0.27,16.9979,222,Evening
Winter,5,Clear,16.44,17,0.27,19.0012,294,Evening
Winter,5,Clear,13.62,13.997,0.36,15.0013,476,Evening
Winter,5,Clear,15.5,15.9968,0.29,16.9979,419,Evening
Winter,5,Clear,13.62,13.997,0.33,19.0012,272,Evening
Winter,5,Clear,11.74,11.9972,0.41,12.998,177,Night
Winter,5,Clear,10.8,11.0006,0.43,15.0013,154,Night
Winter,5,Clear,8.92,7.001,0.5,12.998,135,Night
Winter,5,Clear,8.92,9.0008,0.5,0,101,Night
Winter,6,Clear,8.92,7.001,0.5,11.0014,79,Night
Winter,6,Clear,9.86,9.9974,0.46,11.0014,62,Night
Winter,6,Clear,8.92,7.9976,0.5,7.0015,38,Night
Winter,6,Clear,7.04,5.9978,0.57,7.0015,20,Night
Winter,6,Clear,7.04,5.9978,0.57,6.0032,10,Night
Winter,6,Clear,4.22,1.9982,0.75,7.0015,9,Morning
Winter,6,Clear,4.22,1.9982,0.75,7.0015,7,Morning
Winter,6,Clear,2.34,-0.9982,0.87,12.998,20,Morning
Winter,6,Clear,3.28,1.0016,0.75,7.0015,64,Morning
Winter,6,Clear,2.34,-0.9982,0.8,8.9981,130,Morning
Winter,6,Clear,5.16,3.998,0.75,6.0032,203,Morning
Winter,6,Clear,7.98,5.0012,0.57,15.0013,324,Morning
Winter,6,Clear,10.8,11.0006,0.43,15.0013,376,Morning
Winter,6,Clear,12.68,13.0004,0.44,12.998,445,Evening
Winter,6,Clear,15.5,15.9968,0.42,19.0012,512,Evening
Winter,6,Clear,19.26,20.003,0.37,19.9995,449,Evening
Winter,6,Mist,18.32,18.9998,0.37,19.0012,401,Evening
Winter,6,Mist,17.38,18.0032,0.43,8.9981,322,Evening
Winter,6,Clear,17.38,18.0032,0.45,8.9981,297,Evening
Winter,6,Clear,16.44,17,0.42,7.0015,215,Evening
Winter,6,Clear,15.5,15.9968,0.39,16.9979,170,Night
Winter,6,Clear,12.68,13.0004,0.44,15.0013,140,Night
Winter,6,Clear,12.68,13.0004,0.38,16.9979,109,Night
Winter,6,Clear,11.74,11.9972,0.38,15.0013,119,Night
Winter,0,Clear,9.86,9.9974,0.4,19.0012,91,Night
Winter,0,Clear,7.98,5.9978,0.42,12.998,72,Night
Winter,0,Clear,8.92,5.9978,0.37,19.0012,67,Night
Winter,0,Clear,7.98,5.9978,0.42,8.9981,32,Night
Winter,0,Clear,7.04,3.998,0.49,16.9979,6,Night
Winter,0,Mist,7.04,5.9978,0.49,7.0015,2,Morning
Winter,0,Mist,6.1,5.9978,0.52,0,2,Morning
Winter,0,Mist,6.1,5.9978,0.52,0,24,Morning
Winter,0,Clear,6.1,3.998,0.52,8.9981,57,Morning
Winter,0,Clear,7.04,5.9978,0.53,8.9981,125,Morning
Winter,0,Clear,7.98,5.9978,0.49,11.0014,208,Morning
Winter,0,Clear,8.92,7.001,0.46,15.0013,256,Morning
Winter,0,Clear,9.86,9.9974,0.43,15.0013,351,Morning
Winter,0,Clear,10.8,11.0006,0.37,19.9995,343,Evening
Winter,0,Clear,10.8,11.0006,0.4,12.998,328,Evening
Winter,0,Clear,10.8,11.0006,0.37,19.0012,330,Evening
Winter,0,Clear,10.8,11.0006,0.37,19.9995,314,Evening
Winter,0,Clear,9.86,9.9974,0.4,15.0013,219,Evening
Winter,0,Clear,7.98,5.0012,0.46,15.0013,181,Evening
Winter,0,Clear,7.04,5.0012,0.49,12.998,112,Evening
Winter,0,Clear,6.1,3.998,0.52,11.0014,126,Night
Winter,0,Clear,5.16,1.9982,0.56,15.0013,91,Night
Winter,0,Clear,4.22,1.9982,0.6,7.0015,58,Night
Winter,0,Clear,4.22,-0.0016,0.56,16.9979,30,Night
Winter,1,Clear,3.28,-0.9982,0.6,15.0013,15,Night
Winter,1,Clear,3.28,-0.0016,0.6,8.9981,5,Night
Winter,1,Clear,3.28,-0.0016,0.56,8.9981,5,Night
Winter,1,Clear,3.28,-0.0016,0.52,11.0014,3,Night
Winter,1,Clear,2.34,-0.0016,0.64,7.0015,4,Night
Winter,1,Mist,1.4,-0.9982,0.64,6.0032,21,Morning
Winter,1,Mist,2.34,-0.9982,0.6,8.9981,88,Morning
Winter,1,Mist,2.34,-0.0016,0.6,7.0015,240,Morning
Winter,1,Mist,2.34,1.0016,0.55,6.0032,420,Morning
Winter,1,Mist,2.34,1.9982,0.64,0,197,Morning
Winter,1,Clear,3.28,3.0014,0.6,0,108,Morning
Winter,1,Mist,4.22,3.0014,0.56,6.0032,88,Morning
Winter,1,Mist,4.22,1.9982,0.56,7.0015,103,Morning
Winter,1,Mist,4.22,1.9982,0.56,7.0015,80,Evening
Winter,1,Light Rain,2.34,-0.9982,0.75,11.0014,50,Evening
Winter,1,Light Rain,2.34,-0.9982,0.75,11.0014,69,Evening
Winter,1,Light Rain,2.34,1.0016,0.87,6.0032,49,Evening
Winter,1,Light Rain,2.34,1.9982,0.87,0,152,Evening
Winter,1,Heavy Rain,1.4,-0.9982,0.86,6.0032,164,Evening
Winter,1,Light Rain,1.4,-0.9982,0.93,6.0032,190,Evening
Winter,1,Mist,1.4,-0.9982,0.86,6.0032,132,Night
Winter,1,Mist,1.4,1.0016,0.93,0,79,Night
Winter,1,Mist,1.4,-0.9982,0.92,7.0015,62,Night
Winter,1,Mist,2.34,-0.0016,0.87,7.0015,52,Night
Winter,2,Mist,2.34,-0.0016,0.87,7.0015,14,Night
Winter,2,Mist,2.34,-0.0016,0.93,7.0015,5,Night
Winter,2,Mist,2.34,-0.9982,0.87,11.0014,4,Night
Winter,2,Mist,1.4,-2.0014,0.86,11.0014,4,Night
Winter,2,Clear,10.8,11.0006,0.47,15.0013,23,Morning
Winter,2,Mist,0.46,-4.0012,0.93,12.998,79,Morning
Winter,2,Mist,0.46,-2.998,0.93,11.0014,222,Morning
Winter,2,Mist,0.46,-2.998,0.93,11.0014,471,Morning
Winter,2,Mist,0.46,-2.998,0.93,11.0014,195,Morning
Winter,2,Mist,0.46,-2.998,0.93,11.0014,83,Morning
Winter,2,Clear,11.74,11.9972,0.38,19.9995,101,Morning
Winter,2,Clear,11.74,11.9972,0.38,19.9995,140,Morning
Winter,2,Clear,11.74,11.9972,0.38,19.9995,178,Evening
Winter,2,Clear,11.74,11.9972,0.38,19.9995,106,Evening
Winter,2,Clear,11.74,11.9972,0.38,19.9995,136,Evening
Winter,2,Clear,11.74,11.9972,0.38,23.9994,240,Evening
Winter,2,Clear,11.74,11.9972,0.38,16.9979,460,Evening
Winter,2,Clear,10.8,11.0006,0.4,7.0015,385,Evening
Winter,2,Clear,9.86,9.9974,0.46,7.0015,281,Evening
Winter,2,Clear,7.98,7.001,0.53,7.0015,200,Night
Winter,2,Clear,7.04,5.9978,0.66,6.0032,116,Night
Winter,2,Clear,6.1,3.998,0.7,6.0032,114,Night
Winter,2,Clear,4.22,1.9982,0.81,7.0015,41,Night
Winter,3,Clear,4.22,3.998,0.81,0,28,Night
Winter,3,Clear,3.28,1.0016,0.87,6.0032,7,Night
Winter,3,Clear,1.4,-2.0014,0.85,11.0014,5,Night
Winter,3,Clear,2.34,1.9982,0.8,0,4,Night
Winter,3,Clear,1.4,-2.0014,0.8,8.9981,2,Night
Winter,3,Clear,1.4,-2.0014,0.8,8.9981,22,Morning
Winter,3,Clear,1.4,-2.0014,0.86,8.9981,74,Morning
Winter,3,Clear,1.4,-2.0014,0.8,8.9981,256,Morning
Winter,3,Clear,1.4,-0.9982,0.82,7.0015,499,Morning
Winter,3,Mist,1.4,-2.0014,0.86,8.9981,225,Morning
Winter,3,Mist,3.28,-0.0016,0.87,8.9981,97,Morning
Winter,3,Mist,4.22,3.0014,0.87,6.0032,99,Morning
Winter,3,Light Rain,6.1,5.9978,0.81,0,55,Morning
Winter,3,Light Rain,7.04,7.001,0.76,0,65,Evening
Winter,3,Light Rain,7.04,5.9978,0.81,7.0015,73,Evening
Winter,3,Mist,7.98,7.001,0.87,6.0032,79,Evening
Winter,3,Mist,7.98,5.0012,0.87,16.9979,118,Evening
Winter,3,Light Rain,7.98,5.0012,0.87,15.0013,134,Evening
Winter,3,Light Rain,7.98,5.9978,0.87,12.998,98,Evening
Winter,3,Light Rain,7.04,3.998,0.93,15.0013,93,Evening
Winter,3,Light Rain,7.04,5.0012,0.93,11.0014,57,Night
Winter,3,Light Rain,7.98,5.0012,0.87,15.0013,29,Night
Winter,3,Light Rain,7.98,5.9978,0.87,12.998,49,Night
Winter,3,Light Rain,7.98,5.0012,0.87,15.0013,9,Night
Winter,4,Light Rain,7.98,5.9978,0.93,12.998,3,Night
Winter,4,Light Rain,8.92,7.001,0.93,12.998,3,Night
Winter,4,Light Rain,8.92,7.001,0.93,16.9979,2,Night
Winter,4,Light Rain,8.92,7.001,0.93,16.9979,3,Night
Winter,4,Light Rain,8.92,7.001,0.93,12.998,2,Night
Winter,4,Light Rain,7.98,7.001,0.93,6.0032,16,Morning
Winter,4,Light Rain,8.92,7.001,0.93,8.9981,89,Morning
Winter,4,Mist,7.98,5.0012,0.87,19.0012,220,Morning
Winter,4,Clear,7.04,5.0012,0.81,12.998,508,Morning
Winter,4,Clear,7.04,5.9978,0.81,7.0015,230,Morning
Winter,4,Clear,7.98,7.001,0.81,7.0015,90,Morning
Winter,4,Mist,7.98,7.001,0.81,7.0015,119,Morning
Winter,4,Mist,7.98,7.001,0.81,7.0015,144,Morning
Winter,4,Clear,11.74,11.9972,0.77,11.0014,183,Evening
Winter,4,Clear,11.74,11.9972,0.77,11.0014,156,Evening
Winter,4,Clear,12.68,13.0004,0.72,8.9981,188,Evening
Winter,4,Clear,13.62,13.997,0.67,12.998,281,Evening
Winter,4,Clear,13.62,13.997,0.63,11.0014,495,Evening
Winter,4,Clear,12.68,13.0004,0.67,12.998,421,Evening
Winter,4,Mist,11.74,11.9972,0.71,11.0014,330,Evening
Winter,4,Mist,11.74,11.9972,0.71,12.998,240,Night
Winter,4,Clear,12.68,13.0004,0.67,8.9981,174,Night
Winter,4,Clear,9.86,9.9974,0.76,19.9995,133,Night
Winter,4,Clear,10.8,11.0006,0.76,22.0028,67,Night
Winter,5,Mist,10.8,11.0006,0.71,19.0012,42,Night
Winter,5,Mist,9.86,9.9974,0.76,19.9995,12,Night
Winter,5,Clear,10.8,11.0006,0.76,23.9994,14,Night
Winter,5,Clear,8.92,5.9978,0.87,16.9979,7,Night
Winter,5,Light Rain,7.04,3.0014,0.7,32.9975,3,Night
Winter,5,Mist,6.1,-0.0016,0.7,36.9974,21,Morning
Winter,5,Mist,4.22,1.0016,0.75,15.0013,73,Morning
Winter,5,Clear,4.22,1.0016,0.6,15.0013,177,Morning
Winter,5,Clear,3.28,-2.0014,0.52,23.9994,419,Morning
Winter,5,Clear,2.34,-2.998,0.47,26.0027,214,Morning
Winter,5,Clear,3.28,-2.998,0.44,30.0026,103,Morning
Winter,5,Clear,3.28,-4.0012,0.38,40.9973,114,Morning
Winter,5,Clear,3.28,-2.998,0.38,32.9975,154,Morning
Winter,5,Clear,4.22,-2.0014,0.33,35.0008,154,Evening
Winter,5,Clear,4.22,-2.0014,0.33,36.9974,129,Evening
Winter,5,Clear,4.22,-2.0014,0.33,39.0007,138,Evening
Winter,5,Clear,5.16,-0.0016,0.3,31.0009,233,Evening
